view_id,show_id,views_millions,watch_hours_millions,region,device_type,completion_rate
V17486,d8035e3e-2,145.4,44.84,Europe,TV,74.03
V17487,33b5d0d8-e,51.82,512.79,Asia,Laptop,36.14
V17488,6919fbdb-8,70.34,,Asia,Laptop,33.07
V17489,9cc6508f-0,128.44,169.11,Asia,Tablet,35.19
V17490,6f64efaa-d,84.64,74.86,Europe,Laptop,62.83
V17491,63a470a3-a,21.71,114.39,North America,Tablet,45.7
V17492,e7a06a5c-c,85.81,30.18,North America,TV,61.54
V17493,25ca447a-c,88.12,577.04,North America,Tablet,60.77
V17494,5935d790-8,98.74,528.2,North America,Mobile,52.02
V17495,1dfcc9ab-b,173.37,32.62,North America,TV,24.39
V17496,1861d986-f,105.52,550.72,Europe,Tablet,70.61
V17497,b18eb107-4,62.44,289.04,Europe,TV,57.4
V17498,36254008-c,146.3,352.11,Asia,TV,57.12
V17499,51e55291-a,103.35,372.28,Europe,Mobile,60.12
V17500,b675652b-7,54.88,323.47,Europe,Tablet,46.91
V17501,2958c300-2,42.34,77.17,Asia,TV,87.26
V17502,620a9180-2,144.75,384.49,Asia,Tablet,39.94
V17503,85d2ce38-a,148.08,209.52,North America,Tablet,54.22
V17504,d8f6ee45-5,73.11,599.82,North America,Laptop,87.94
V17505,154f1f09-4,73.14,265.08,South America,TV,77.39
V17506,368142fa-9,4.8,478.24,Asia,Mobile,37.38
V17507,d32b2bd0-9,45.13,584.42,Asia,TV,35.89
V17508,20ad5d4d-5,12.98,278.27,Europe,Laptop,54.04
V17509,f254484a-5,,445.79,Europe,Tablet,21.18
V17510,a4df70f0-0,183.05,445.32,Europe,Tablet,48.5
V17511,d1b14adf-1,136.4,214.71,North America,Mobile,90.52
V17512,abb6a8b3-7,181.91,573.36,South America,Tablet,65.25
V17513,ed8147b3-0,142.78,531.55,Europe,Tablet,67.22
V17514,5474d829-f,192.4,31.47,North America,Tablet,36.8
V17515,ede89792-4,50.6,567.56,Asia,Mobile,37.25
V17516,66e28de6-2,87.87,493.38,North America,Mobile,66.69
V17517,d3d931d3-e,182.99,526.71,Europe,TV,21.62
V17518,0490cb43-b,28.09,592.39,Asia,Mobile,32.12
V17519,5ed4d328-b,74.69,418.56,South America,Mobile,66.82
V17520,3b1cb53c-c,180.22,438.76,Europe,Tablet,38.47
V17521,8017164f-7,139.4,89.94,North America,Mobile,99.4
V17522,da45315a-e,110.62,324.16,North America,Laptop,55.59
V17523,516997d5-d,67.49,52.87,South America,Tablet,91.0
V17524,036e366d-9,134.53,503.17,Asia,Mobile,72.16
V17525,aa30277c-e,7.9,542.75,South America,Mobile ,40.68
V17526,44be2ffd-0,118.36,29.04,South America,TV,46.32
V17527,bfb062b8-1,124.53,86.22,Europe,Tablet,72.88
V17528,e6de072e-b,147.09,403.89,North America,Laptop,43.48
V17529,54884eed-3,184.71,593.68,Asia,Mobile,87.22
V17530,6fb07be3-5 ,179.06,596.24,South America,Mobile,87.84
V17531,07055d7f-4,95.81,144.86,Europe,Mobile,77.33
V17532,d4abde68-2,157.84,311.03,South America,Mobile,76.06
V17533,18fa4bb3-5,194.85,20.3,Asia,TV,88.19
V17534,e4246584-a,92.22,377.56,South America,tv,70.32
V17535,dc61f631-3,14.32,427.27,Europe,TV,65.2
V17536,5f88beb9-f,14.81,,South America,Mobile,31.23
V17537,9230bf19-b,186.25,173.79,South America,Mobile,54.24
V17538,feebf1bd-9,141.49,63.43,Asia,Tablet,56.89
V17539,cdcb5781-7,105.59,9.41,South America,Laptop,81.89
V17540,7b537409-d,135.77,328.12,South Am3rica,Laptop,95.97
V17541,30bdc6ca-8,48.1,293.93,Europe,Tablet,34.71
V17542,8d57951e-d,83.34,488.39,Europe,Laptop,93.34
V17543,5521c7f0-2,169.93,517.22,Asia,TV,21.42
V17544,b3e37a4f-1,108.73,99.49,Europe,Mobile,79.62
V17545,24706beb-4,27.67,426.75,Asia,TV,95.68
V17546,5548633a-c,77.23,177.85,Europe,Laptop,48.62
V17547,0e789da3-a,184.26,543.17,South America,Tablet,42.38
V17548,14daa369-c,164.96,588.22,North America,Laptop,60.16
V17549,c8f61215-4,108.91,415.51,Asia,Mobile,69.68
V17550,6b09d136-2,131.43,582.73,South America,Mobile,27.23
V17551,34fd1c8b-d,138.49,189.94,Europe,TV,25.98
V17552,052605a2-b,67.17,589.32,Asia,Mobile,39.54
V17553,c357bd78-7,13.93,2.64,Asia,TV,92.2
V17554,c19a3859-4,157.85,486.31,Asia,Tablet,55.87
V17555,bf640945-9,88.42,15.56,Asia,TV,43.17
V17556,01dabe89-7,13.21,,South America,Tablet,99.19
V17557,74f73384-d,180.99,587.37,South America,Laptop,22.76
V17558,8194cafe-c,47.12,539.87,Europe,Mobile,87.35
V17559,72f9f1e6-3,54.14,438.63,North America,TV,29.28
V17560,f2218bea-0,90.68,178.39,South America,Laptop,59.14
V17561,7f56c76d-3,167.72,18.4,Asia,Laptop,66.6
V17562,0bf7a646-1,73.14,369.68,North America,Laptop,90.3
V17563,b9abd80b-1,18.65,378.95,North America,Laptop,43.66
V17564,08a3f445-2,34.09,580.12,Asia,Mobile,58.93
V17565,cb887b92-c,142.89,269.66,,Laptop,72.43
V17566,1cf1781f-5,118.85,528.95,South America,Tablet,42.45
V17567,a98b3175-f,195.87,44.16,South America,Tablet,67.53
V17568,7ec13b24-3,76.89,467.85,Europe,Laptop,55.45
V17569,958c26a0-3,93.55,213.63,South America,Tablet,26.11
V17570,9a1219db-9,63.47,439.74,North America,TV,62.31
V17571,f1aa1f82-8,119.77,,Europe,Laptop,72.38
V17572,c42670fb-4,98.61,514.59,Europe,Mobile,50.42
V17573,ba22a1fc-7,196.77,124.46,,TV,55.34
V17574,51cc91d9-7,101.55,335.71,North America,TV,29.35
V17575,de4bc02a-1,19.17,339.7,South America,Tablet,64.45
V17576,9ae9ba80-c,16.92,101.67,Europe,Laptop,76.13
V17577,444f4f12-7,120.52,220.43,South America,Mobile,93.24
V17578,a5965e4f-6,193.43,230.94,Asia,Mobile,50.64
V17579,b3682a36-0,93.88,440.09,South America,TV,22.99
V17580,76172f42-b,34.3,34.9,North America,Mobile,85.2
V17581,7a11b53c-0,48.75,49.95,South America,Tablet,70.86
V17582,5729bdf1-a,104.78,191.21,South America,Laptop,24.55
V17583,875a5467-9,32.93,451.34,Europe,Tablet,89.55
V17584,8e1014f7-4,39.19,236.88,South America,TV,54.18
V17585,e5cc016d-9,8.41,,North America,TV,82.66
V17586,582b618f-b,151.65,245.58,Europe,TV,74.72
V17587,12378c97-5,142.77,195.03,Asia,TV ,82.08
V17588,e0b8b277-d,7.55,523.72,Asia,Laptop,37.69
V17589,689e6384-e,75.25,422.61,North America,Tablet,75.66
V17590,2e8aae52-3,20.43,392.55,Asia,TV,78.73
V17591,0b3733ad-7,74.63,319.28,Asia,Tablet,87.62
V17592,58c7f339-1,140.86,278.24,North America,Tablet,56.55
V17593,b7c97682-7,170.34,507.73,North America,Laptop,34.21
V17594,cef6f289-3,181.04,351.53,Europe,Mobile,45.87
V17595,1abb98c2-7,113.35,25.77,North America,TV,78.95
V17596,054ebf0c-0,79.06,409.12,North America,Tablet,44.53
V17597,9221ca64-0,120.27,536.64,Europe,Tablet,57.48
V17598,e845065c-d,150.67,445.64,North America,Laptop,53.07
V17599,751f2262-b,75.14,220.3,Asia,Mobile,33.94
V17600,a2e52571-1,127.9,140.03,South America,Mobile,38.34
V17601,1258db19-b,198.85,10.77,South America,Tablet,88.77
V17602,acf9f2da-8,172.24,109.14,Asia,Laptop,63.12
V17603,76e65f11-e,190.55,413.15,North America,TV,33.61
V17604,270ea35c-9,66.98,166.84,North America,TV,79.41
V17605,650c86b4-f,169.92,487.3,South America,Mobile,82.23
V17606,3574977d-e,113.53,390.62,South America,Laptop,60.89
V17607,0c27f0d4-3,176.8,138.08,North America,Laptop,43.94
V17608,84a09c0d-0,26.43,137.39,South America,TV,74.49
V17609,2b6a1306-f,136.94,387.49,North America,TV,95.45
V17610,672e8f5b-a,54.36,551.09,North America,Mobile,97.29
V17611,345e3670-f,76.72,267.38,South America,Laptop,90.83
V17612,7b86f463-8,46.65,258.97,North America,Tablet,95.9
V17613,f3cd0047-a,157.32,8.87,Asia,TV,20.95
V17614,5e3780f9-f,146.26,318.46,Europe,TV,36.75
V17615,377806cc-2,91.64,155.29,North America,Mobile,97.48
V17616,64d12de8-2,72.42,229.5,North America,Tablet,99.93
V17617,ac6cff42-6,86.08,519.22,Asia,TV,90.27
V17618,0a3dd4d5-1,33.74,384.99,North America,Laptop,53.78
V17619,8f341a60-b,153.77,153.21,North America,Laptop,67.31
V17620,6beae95a-f,104.76,88.0,,Mobile,53.04
V17621,c44abc49-4,2.82,425.13,North America,Mobile,73.87
V17622,deb4670d-6,8.09,563.15,Asia,Mobile,34.72
V17623,b8158ced-a,181.48,331.64,South America,Laptop,37.43
V17624,68411481-4,190.2,284.77,Europe,Tablet,67.42
V17625,5f052e43-5,87.59,528.96,North America,Mobile,45.74
V17626,fd06adce-4,119.55,210.43,Asia,TV,55.51
V17627,324524e1-0,175.67,432.2,Europe,Tablet,66.79
V17628,76a9a5df-b,13.21,525.86,Asia,Mobile,71.43
V17629,36724cd9-3,179.69,278.02,Asia,TV,96.61
V17630,8911d0fb-f,129.62,571.41,Asia,Mobile,90.02
V17631,af88f795-c,94.02,387.15,South America,TV,41.43
V17632,968a0760-5,164.97,138.93,Europe,Tablet,73.37
V17633,9f2e1980-8,97.23,342.91,Asia,TV,53.51
V17634,641ca5f4-9,85.21,24.44,Asia,TV,35.84
V17635,250aa5d6-d,58.28,421.46,Asia,Mobile,38.65
V17636,10e41c01-f ,9.9,178.23,Asia,Mobile,46.87
V17637,,182.64,323.3,South America,Tablet,60.05
V17638,f584fe47-9,132.57,347.89,Europe,Laptop,49.9
V17639,717870b9-c,180.44,447.7,North America,Laptop,47.41
V17640,15c2fb45-2,129.62,59.87,Asia,Laptop,60.99
V17641,4b5e7dcf-5,187.74,22.2,Asia,Laptop,83.91
V17642,e91bae81-8,29.42,191.82,Asia,Mobile,50.44
V17643,8b126665-5,72.89,127.11,North America,TV,36.06
V17644,2ec7756d-0,39.12,42.5,South America,Tablet,67.48
V17645,b4e311b9-c,81.19,,North America,Mobile,71.65
V17646,,121.41,485.93,North America,Tablet,36.84
V17647,ed6b110b-9,21.78,348.82,Asia,TV,83.05
V17648,23d00de8-5,78.36,406.78,South America,Laptop,89.86
V17649,4b54e0f1-7,99.61,475.35,Asia,Mobile,23.58
V17650,809cfc45-e,79.19,359.06,Asia,Laptop,20.04
V17651,d562c8d5-0,39.04,518.21,Asia,Tablet,21.67
V17652,b7afd02a-d,60.22,496.36,Europe,TV,54.89
V17653,84efd545-3,73.97,87.33,Europe,Mobile,20.2
V17654,62442603-b,74.28,241.81,North America,Mobile,35.76
V17655,e0fd53ee-3,135.59,155.1,Europe,Mobile,59.95
V17656,cc3d5e72-0,190.85,239.34,Europe,Mobile,45.79
V17657,6216585b-d,193.47,499.0,South America,TV,54.07
V17658,40238d21-2,156.46,171.4,,Mobile,24.3
V17659,4f15c6d3-5,67.45,436.11,Europe,Mobile,26.82
V17660,f6e5348c-0,,554.34,North Am3rica,TV,79.11
V17661,d03367c6-b,42.24,306.23,Asia,Laptop,87.11
V17662,6a985aa1-b,71.54,274.87,North America,Mobile,33.08
V17663,45e4bc8f-c,132.81,123.23,Asia,Tablet,55.9
V17664,10e73d28-b,44.96,481.86,North America,Mobile,79.24
V17665,0aa55430-3,94.11,143.13,Asia,Tablet,64.67
V17666,1f2f9579-1,119.53,20.84,North America,Tablet,
V17667,3a1a8698-c,127.68,201.55,South America,Laptop,47.99
V17668,b9b6fd0d-5,187.33,583.03,Asia,Mobile,83.69
V17669,2881967b-1,153.13,24.7,South America,Tablet,89.36
V17670,042fe98c-4,170.75,335.53,South America,Tablet,44.64
V17671,29eb7be5-5,145.92,327.16,Europe,Laptop,75.11
V17672,,91.75,357.11,South America,Laptop,89.36
V17673,88fffa7d-e,175.38,56.4,North America,TV,54.81
V17674,38d2bb6d-1,68.53,232.09,Asia,Mobile,60.58
V17675,188142d4-7,72.18,6.98,South America,Laptop,94.17
V17676,51423325-2,152.94,212.95,North America,Laptop,86.37
V17677,6b4b3ecf-e,165.91,,Europe,TV,38.81
V17678,c96137fb-8,133.19,521.63,North America,TV,61.43
V17679,76dd9641-6,71.91,411.99,South Am3rica,Laptop,66.86
V17680,940f07cd-1,119.84,266.61,South America,TV,
V17681,618806d6-4,97.25,192.58,North America,TV,78.41
V17682,11928d53-8,54.76,284.66,Asia,Mobile,38.33
V17683,e4c36042-1,162.36,377.96,North America,Laptop,86.06
V17684,cbf09a96-e,40.66,579.13,Europe,TV,80.3
V17685,dad7533b-6,60.51,576.23,South America,Mobile,95.03
V17686,a9ca6f31-6,191.12,258.42,South America,Laptop,46.38
V17687,78ab4077-b,19.75,31.86,Europe,Mobile,98.09
V17688,71df572c-e ,47.27,164.66,South America,Mobile,75.12
V17689,b2d5f209-a,89.77,128.59,,TV,30.78
V17690,6f245c2c-8,4.9,170.98,Asia,TV,89.1
V17691,2160d593-2,155.1,269.68,Europe,Laptop,38.01
V17692,fff0834b-0,165.44,51.01,South America,Tablet,23.76
V17693,c4697ff1-0,74.28,,Asia,Mobile,94.79
V17694,8b3fd949-6,181.34,157.26,Europe,Laptop,43.65
V17695,b5a957cd-3,42.36,304.33,Asia,Tablet,28.28
V17696,e954f7f6-3,65.68,319.18,South America,Laptop,64.57
V17697,e4984236-0,154.28,294.27,South America,Tablet,33.69
V17698,0145cfad-f,34.3,17.49,South America,Tablet,84.32
V17699,ed5a7581-7,166.06,35.1,North America,TV,54.45
V17700,9706f349-9,42.3,476.34,South America,Tablet,94.45
V17701,a313b671-5,105.78,534.48,North America,Laptop,73.97
V17702,aae7d9d4-8,170.34,273.38,Europe,Laptop,71.01
V17703,9710984c-d,88.1,114.88,Asia,Tablet,87.16
V17704,747033a2-8,91.66,368.17,Europe,TV,99.5
V17705,8182272e-a,50.59,68.8,Asia,Tablet,40.33
V17706,12def47a-2,139.9,125.26,North America,Tablet,64.43
V17707,19eab96e-e,73.06,396.65,North America,TV,67.94
V17708,224956db-4,152.12,430.87,Asia,Tablet,82.86
V17709,c6be3604-1,169.52,230.37,Europe,Tablet,84.35
V17710,19e363f1-2,2.53,395.23,South America,Mobile,72.99
V17711,3db7e81f-6,6.87,209.91,Europe,Laptop,28.59
V17712,aa3b7dcc-8,155.78,307.15,Asia,TV,54.1
V17713,11a7ae03-2,29.45,196.89,South America,Tablet,35.73
V17714,f627c925-8,19.03,575.43,South America,Tablet,51.43
V17715,225aea58-7,23.09,108.44,Europe,Laptop,76.27
V17716,e338c5d6-4,149.65,540.25,Europe,Laptop,58.09
V17717,b5b0ba19-3,118.89,360.19,South America,Tablet,48.52
V17718,22a8bb2e-d,38.33,278.59,Asia,TV,22.77
V17719,74d1aa52-a,7.26,,South America,TV,89.87
V17720,19606a8f-f,100.32,154.71,South America,Laptop,66.57
V17721,b0616605-7,190.7,110.35,Europe,Mobile,69.14
V17722,75b3cb5c-1,71.34,530.76,Europe,TV,35.36
V17723,c1255108-d,97.94,404.87,Asia,Laptop,68.01
V17724,1e903653-c,63.97,220.25,South America,Laptop,50.69
V17725,f57cee1a-6,27.98,13.91,North America,Laptop,35.12
V17726,6fe29703-5,108.73,240.82,South America,Laptop,36.45
V17727,,55.46,325.24,Asia,Mobile,88.91
V17728,01e81967-6,44.52,411.34,North America,Tablet,59.5
V17729,a38706f0-b,24.88,594.78,Asia,Tablet,45.04
V17730,3bc95e34-b,35.33,394.32,Europe,Mobile,63.88
V17731,65c4f4b3-9,117.95,293.67,South America,Laptop,24.2
V17732,c8372f11-c,26.14,109.36,South America,Mobile,20.63
V17733,78671d07-3,119.27,491.54,North America,Mobile,46.52
V17734,8b958360-2,163.56,158.75,Asia,TV,95.88
V17735,d0595c72-8,20.88,14.22,South America,Mobile,94.75
V17736,2215a31f-8,177.23,145.89,North America,Mobile,60.75
V17737,640e750a-2,22.75,192.32,Asia,Tablet,95.37
V17738,dff38be7-4,163.73,254.36,South America,Mobile,85.17
V17739,6086ce98-9,121.39,577.52,South America,Tablet,72.3
V17740,4fc082c6-d,96.94,175.48,North America,Mobile,60.15
V17741,6e8e73c9-b,16.69,532.86,Asia,Tablet,92.87
V17742,3dd97187-8,96.34,336.07,Europe,Tablet,97.59
V17743,e33308d9-a,17.58,366.52,Europe,TV,42.74
V17744,5f7c5638-6,191.25,333.26,Asia,Tablet,34.42
V17745,8e174901-6,21.29,551.25,Asia,Mobile,41.22
V17746,28d101d6-a,43.79,16.28,South America,Laptop,78.54
V17747,92c17ef0-6,182.37,272.52,South America,Tablet,23.67
V17748,715da4ad-9,169.45,53.2,Asia,Mobile,21.13
V17749,4d792456-1,128.17,149.37,Asia,TV,43.85
V17750,5d122dfd-7,91.27,521.9,Europe,Tablet,43.76
V17751,06b30799-4,53.21,92.32,Asia,Laptop,42.64
V17752,a91fbf1f-d,39.61,442.64,South America,TV,23.55
V17753,238fbed9-5,41.68,417.65,North America,Tablet,54.46
V17754,c5dbe9cc-2,188.19,43.68,North America,Mobile,71.37
V17755,7d7df040-3,127.53,291.07,South America,Laptop,37.62
V17756,db73906c-9,195.12,426.15,Asia,Tablet,36.69
V17757,2c8b2726-0,177.01,330.92,South America,Tablet,52.74
V17758,5d69a9c5-6,181.72,74.23,South America,Tablet,51.03
V17759,b8b75ad4-c,176.3,562.49,Europe,Mobile,26.93
V17760,241c6120-f,59.15,174.95,Europe,Laptop,24.93
V17761,177ccabe-f,110.69,163.45,South America,TV,22.39
V17762,99fb85f6-2,167.78,522.53,North America,Tablet,87.69
V17763,3e1ccc97-c,187.36,123.26,North America,Tablet,43.76
V17764,502b258d-f,113.83,539.39,North America,TV,45.98
V17765,9d69ce83-3,157.99,595.69,South America,Laptop,80.03
V17766,b5b55045-d,158.87,582.4,Europe,Laptop,42.33
V17767,93e56878-d,186.43,1.95,South America,Laptop,68.53
V17768,d5c4e2e8-d,60.98,539.93,South America,Mobile,90.88
V17769,25630709-2,123.27,490.65,North America,Laptop,27.57
V17770,,178.18,583.49,North America,TV,46.31
V17771,29b6618f-4,174.87,175.59,North America,Mobile,54.49
V17772,12841a98-3,87.45,431.01,Europe,TV,92.77
V17773,ed039d6c-f,5.79,179.71,South America,Tablet,24.78
V17774,36707942-2,73.37,217.17,Europe,Laptop,94.71
V17775,baf80f82-2,16.82,,Europe,Mobile,82.36
V17776,fdce6f79-a,122.32,194.66,Europe,Mobile,49.04
V17777,aadce074-3,62.73,593.98,Europ3,Mobile,83.83
V17778,5f09fbbe-b,193.17,11.76,Asia,Laptop,39.13
V17779,a9ce5f47-e,2.83,243.5,Asia,TV,94.24
V17780,c46bdae6-b,32.52,485.26,North America,Mobile,92.35
V17781,d6d20472-a,82.69,426.54,North America,Laptop,30.93
V17782,af08903b-b,175.09,244.43,Asia,Laptop,86.44
V17783,78969064-d,52.15,312.96,North America,Tablet,36.17
V17784,d90b6e01-7,114.89,213.17,North America,Laptop,39.65
V17785,d4abc9b9-b,98.88,401.44,Asia,Laptop,90.05
V17786,2a1825f2-6,105.65,15.13,Europe,Tablet,56.12
V17787,ebfce1df-7,106.86,8.1,Asia,Laptop,74.14
V17788,b912eb90-8,3.53,18.93,Asia,TV,59.4
V17789,3a37f5a8-0,78.48,473.44,South America,Tablet,99.76
V17790,c95f84aa-4,182.33,523.21,Europe,Tablet,77.36
V17791,d18dcbf5-4,64.98,440.58,South America,Tablet,99.27
V17792,1f031c49-6,86.03,521.07,South America,Tablet,48.86
V17793,37ced671-6,120.07,383.82,Europe,Tablet,26.74
V17794,acb979e0-0,105.62,287.46,North America,Tablet,45.49
V17795,ba864ed5-7,140.66,457.29,North America,TV,71.32
V17796,c21ccb87-d,124.85,435.43,Asia,TV,22.94
V17797,d9abb1de-7,97.83,247.98,South America,Tablet,71.2
V17798,79e211a2-4,4.22,197.75,Europe,Mobile,78.57
V17799,d6922986-d,30.61,563.81,North America,Laptop,25.87
V17800,f0935c15-a,195.86,250.72,North America,Tablet,96.7
V17801,655bb5f0-5,156.69,21.63,North America,Laptop,77.12
V17802,416053fe-4,61.24,541.02,Asia,Tablet,63.11
V17803,384b0b9f-d,157.25,114.96,Asia,Mobile,73.92
V17804,7144c1de-5,75.75,103.91,North America,TV,28.66
V17805,cf8cdf75-e,6.42,365.9,South America,Mobile,71.69
V17806,1730c3f6-f,97.12,459.35,Asia,Mobile,63.68
V17807,3f40617c-c,87.37,124.76,North America,TV,93.39
V17808,01ff3e24-3,99.79,306.21,South America,Mobile,85.07
V17809,405f78d0-0,90.18,422.83,Europe,Tablet,
V17810,6855d570-d,62.46,493.14,North America,Laptop,89.93
V17811,95cf81f6-e,131.15,473.97,North America,Laptop,67.61
V17812,25608ab4-f,169.82,396.12,Asia,TV,84.04
V17813,58aa3c77-d,150.77,318.85,Europe,Mobile,47.57
V17814,7556b534-4,15.92,487.49,Europe,Tablet,26.7
V17815,e8de685f-4,36.39,253.69,Asia,Laptop,50.55
V17816,ff63d292-8,30.62,265.55,Asia,Mobile,69.2
V17817,6c13f509-0,5.39,423.55,South America,Mobile,80.87
V17818,dc7f8809-e,197.54,296.01,Asia,Tablet,64.32
V17819,abe40783-2,46.6,377.78,South America,TV,96.35
V17820,bbb373fe-b,163.38,192.38,Asia,Tablet,68.94
V17821,0bdd7c29-0,133.64,585.36,South America,Mobile,91.15
V17822,f9a162e0-7,61.92,304.1,North America,Mobile,74.27
V17823,414da3b4-d,91.07,288.69,Europe,Laptop,86.86
V17824,dd2b2a4d-e,47.34,,Asia,Tablet,27.64
V17825,d639efc1-a,161.51,400.3,South America,Mobile,74.68
V17826,80d75b9e-6,88.96,433.2,North America,Tablet,80.19
V17827,23f90431-6,118.77,475.41,Europe,TV,61.7
V17828,66644059-a,130.7,561.32,North America,Mobile,64.84
V17829,44bd02e5-c,100.17,590.47,South America,TV,92.23
V17830,,37.79,585.13,Europe,Mobile,67.44
V17831,1fd627f4-3,68.97,362.14,South America,Tablet,85.62
V17832,c1579690-c,35.6,275.1,North America,TV,98.8
V17833,8e56fd39-e,124.72,412.91,Europe,Mobile,80.49
V17834,e8d46c51-2,187.06,576.82,South America,Tablet,57.88
V17835,8d3412da-a,167.23,100.72,Europe,Tablet,36.74
V17836,ee455b93-4,159.98,320.67,Asia,Tablet,60.44
V17837,535fa649-e,22.26,413.09,Asia,Tablet,32.99
V17838,2a58d761-3,69.87,188.32,South America,Tablet,46.54
V17839,5567c1bc-2,121.32,403.65,South America,Laptop,43.13
V17840,6077c673-a,133.04,197.82,Europe,TV,25.17
V17841,9a0dab06-2,91.27,316.42,Europe,Laptop,70.44
V17842,c2be8e59-9,104.13,464.83,Asia,Mobile,64.64
V17843,dd4d19bc-5,119.75,32.5,South America,Tablet,75.88
V17844,fba0a086-8,0.74,338.99,Asia,TV,75.32
V17845,3ae5ef1e-c,94.59,227.82,Asia,Tablet,47.04
V17846,6dc68a1b-9,3.48,82.78,Europe,TV,29.05
V17847,3887e215-5,23.66,146.61,South America,Mobile,73.19
V17848,44d33933-b,78.19,13.52,South America,TV,46.86
V17849,f060dbbf-4,149.61,579.81,North America,Mobile,82.08
V17850,87408ada-d,0.5,566.37,Asia,TV,55.48
V17851,a919d4fe-1,196.23,417.02,South America,TV,27.24
V17852,107f5952-3,117.79,312.75,North America,Mobile,33.33
V17853,a339724a-1,167.53,300.28,North America,Laptop,53.57
V17854,b2ce645f-4,50.98,89.57,North America,Laptop,20.19
V17855,4c09cfcf-7,37.85,279.24,Asia,Mobile,35.24
V17856,8b1cc7f5-3,83.35,428.7,South America,Tablet,48.01
V17857,0b3ec91c-d,94.83,4.36,North America,TV,23.61
V17858,a218ba56-4,47.95,72.07,North America,Tablet,37.44
V17859,1ec59d9a-1,88.86,378.05,Asia,Laptop,45.7
V17860,f8f97f57-9,74.15,335.39,Asia,Mobile,38.25
V17861,c3e8f3b3-9,25.63,272.52,South America,Mobile,68.8
V17862,77becece-0,12.44,480.42,Europe,Laptop,46.88
V17863,5bf5ff63-c,196.03,357.77,North America,Laptop,97.65
V17864,2f959fa0-6,107.21,160.22,Europe,TV,99.34
V17865,66219260-3,141.84,513.7,Asia,TV,34.78
V17866,678a0a33-7,,31.83,South America,Tablet,71.55
V17867,ac05a602-3,125.29,206.29,Europe,TV,29.79
V17868,49cc0685-0,181.43,372.91,Europe,Mobile,90.47
V17869,af6d4f40-9,161.59,81.99,North America,Mobile,49.03
V17870,b383ffff-f,1.88,18.16,North America,Mobile,68.84
V17871,aeca4bad-3,125.64,150.24,Europe,Laptop,75.0
V17872,ca6fc0f2-5,198.92,403.28,Asia,Laptop,85.15
V17873,0e11ff6f-6,98.78,413.68,Europe,Laptop,53.82
V17874,28e36201-2,160.22,449.19,Europe,Mobile,89.66
V17875,948e670e-a,8.28,222.47,South America,TV,59.72
V17876,33f721b7-0,142.49,275.49,asia,TV,71.57
V17877,2228a302-a,140.11,422.09,South America,Laptop,77.19
V17878,099b34ca-9,20.49,467.72,North America,Laptop,49.9
V17879,51cd0e62-4,106.41,223.12,Europe,Laptop,30.51
V17880,3a1f9815-5,172.58,122.44,South America,Laptop,40.57
V17881,9a43967f-0,60.78,563.76,South America,Mobile,38.62
V17882,41a752b6-0,97.46,11.83,Europe,Laptop,90.52
V17883,e036f79f-7,173.47,217.69,Europe,Mobile,53.33
V17884,5e34a841-6,60.76,589.18,North America,TV,23.36
V17885,6460ced0-d,15.71,21.13,South America,Mobile,80.47
V17886,d0290a82-0,190.05,502.2,North America,Tablet,40.24
V17887,ae010536-a,33.15,415.3,Asia,Mobile,25.49
V17888,f2b879e1-d,171.02,4.69,Europe,Mobile,59.58
V17889,f8127a7f-8,22.56,537.7,North America,Mobile,79.6
V17890,af77821d-a,124.08,70.02,Europe,Laptop,42.11
V17891,99840e45-5,68.94,537.85,Europe,Tablet,69.96
V17892,a349e240-5,187.44,598.03,Asia,TV,95.14
V17893,9b407a7a-f,171.45,171.86,South America,Tablet,72.45
V17894,d04c0a59-9,161.02,444.0,North America,Tablet,57.96
