show_id,title,type,release_year,genre,rating,director,country,language,date_added,imdb_score,budget_millions,age_certification
a8c34866-3,Left our,TV Show,2018,Documentary,TV-14,Amanda George,Japan,English,2021-04-24,9.2,168.95,All
20bb6a0f-2,Cup front spend,Movie,2007,Comedy,PG-13,Miguel Blair,France,Spanish,2018-09-28,2.5,65.19,Teen
5786fed5-3,Big event,TV Show,2014,Drama,PG,Charles Alexander,Japan,Korean,2024-10-07,7.1,111.85,All
6279be1b-b,Safe,Movie,2023,Sci-Fi,G,Kaitlin Stevens,Canada,,2020-02-12,8.8,60.58,Teen
2333eca7-0,Despite institution,TV Show,1986,Thriller,TV-14,Scott Lee,United Kingdom,Korean,,8.1,92.76,All
d75f9905-f,Study with message,TV Show,1991,Documentary,PG-13,Anthony Reese,Japan,Hindi,2022-08-14,3.0,43.85,Kids
226c7f88-f,Piece career consumer,Movie,1983,Sci-Fi,R,Michelle Spencer,United Kingdom,Hindi,2019-07-28,1.0,278.51,All
a2b065fb-1,Put floor cup,Movie,1989,Sci-Fi,TV-14,Kristin Ramirez,India,Korean,2018-04-14,4.9,67.49,Teen
1bb46b64-c,What book,Movie,2014,Horror,TV-MA,Johnny Brown,South Korea,Korean,2023-07-07,9.3,25.84,All
5efa57c7-a,Door op3ration,Movie,2019,Horror,PG,Faith Anderson,United States,Korean,2025-11-20,4.7,251.39,Adult
730b4c2f-6,They yeah,TV Show,2022,Romance,PG,Robert Adams,United Kingdom,Spanish,2025-12-12,6.1,151.48,Kids
64c59759-2,Language after,Movie,2024,Thriller,R,Jessica Williams MD,Japan,French,2026-01-23,6.1,216.46,Adult
a866732d-f,Skin receive,Movie,1987,Drama,TV-14,Crystal Shaw,United Kingdom,Korean,,7.0,290.44,Kids
32457c7c-a,Right success message,TV Show,1991,Documentary,TV-14,Rachael Rush,United States,French,2021-12-15,5.6,255.27,Kids
d39bb815-1,Pretty story,Movie,1997,Documentary,R,Dylan Werner,South Korea,Spanish,2018-11-15,3.8,197.12,
948c62d1-1,Tax nation light set,TV Show,2010,Drama,R,Jane Trevino,United Kingdom,Japanese,2021-02-07,9.3,99.42,All
31d6b406-7,Receive picture,Movie,2013,Romance,PG-13,Hailey Barrett,United Kingdom,English,2022-05-08,3.1,59.64,Kids
146ba46a-6,Close once cover certain,TV Show,1986,Drama,TV-MA,William Weiss,United Kingdom,Japanese,2024-01-31,5.4,240.52,All
ee7dad43-0,Certainly performance easy forget,Movie,2025,Drama,TV-MA,Norman Hernandez,India,Spanish,2022-11-08,9.0,166.7,Teen
59e13eb8-d,Offer gas,Movie,1982,Sci-Fi,R,Shawn Bowen,France,Korean,2022-11-17,7.9,113.14,Teen
3c66c134-d,Toward laugh,TV Show,1995,Sci-Fi,G,Michael Rivera,South Korea,Hindi,2024-06-11,6.3,103.67,All
23515a65-b,While enjoy decide,TV Show,1986,Animation,TV-MA,Suzanne Green,India,Korean,2024-08-15,2.1,242.65,Kids
609cf9b3-8,Receive send,TV Show,2018,Drama ,TV-14,Jeremy Holmes,France,Korean,2024-06-24,2.2,221.99,Teen
71bbf07a-c,Democratic drop pretty several,TV Show,2008,Comedy,PG,Richard Ross,United Kingdom,Japanese,2022-10-24,2.4,296.79,Teen
164e90a6-f,Face husband strategy campaign,Movie,2015,,R,James Harris,United Kingdom,Korean,2018-07-31,3.7,280.03,Adult
ba896d75-c,Worker,TV Show,1997,Thriller,TV-14,Alicia Hamilton,South Korea,Spanish,2022-09-24,1.4,126.57,All
63a0e28b-b,Left,TV Show,1993,Action,PG-13,David Caldwell,France,French,2022-12-12,6.5,295.83,Adult
802c75ca-8,Occur record campaign,Movie,2025,Action,TV-14,Jacqueline Wilkerson,South Korea,Korean,2022-10-16,2.9,130.81,Kids
5fdade19-6,Order agreement,Movie,2015,Comedy,G,John Camacho,United Kingdom,French,2020-12-07,2.6,141.1,Teen
1e6a23fa-4,Could,Movie,1998,Documentary,G,Joshua Parks,France,English,2023-02-06,5.4,196.66,Teen
be8e6e74-a,Couple short small field,Movie,2019,Animation,PG-13,Janice Osborne,France,Korean,2019-06-18,8.8,24.84,Kids
0467e2ae-d,Operation seek how size,Movie,2003,Action,PG-13,Jacqueline Nichols,United Kingdom,Korean,2021-04-29,9.5,171.6,Teen
acbd7f55-f,Security,Movie,2020,Docum3ntary,G,Chris Gibson,,Spanish,2024-05-13,6.4,242.2,All
007c2643-c,Science interview,Movie,1991,Drama,G,Jeanne Roth,United States,Spanish,2020-04-19,9.9,96.25,All
43a69892-2,Idea do guy,Movie,2015,Sci-Fi,G,Walter Alvarez,Canada,English,2019-08-03,1.4,175.04,Adult
bf0bae63-d,Eat car door put,TV Show,1986,Thriller,TV-MA,,United States,French,2024-06-20,7.7,272.45,Teen
dec8dcb1-7,Nice see chance best,TV Show,2005,Comedy,PG-13,James Hunt,France,French,2018-06-05,1.6,250.04,Adult
fc62e0e8-8,Speech cut reveal,Movie,1997,Romance,G,Daniel Arnold,France,French,2019-11-23,4.4,96.82,Teen
9271b7c6-7,Through best director,Movie,1980,Sci-Fi,TV-MA,Gina Davis,United States,French,2023-05-15,9.0,229.7,All
9a74b361-5,Already,TV Show,2014,Documentary,PG,Christopher Irwin,United Kingdom,Korean,2024-09-11,1.2,19.95,All
be609d56-9,Girl,TV Show,2014,Animation,TV-MA,Michelle Brown,Canada,English,2020-10-06,2.5,232.73,All
74b369a8-7,Its color interesting again,TV Show,2017,Thriller,G,Beverly Wilkins,Canada,Korean,2022-03-10,6.5,177.4,All
dd4a552e-5,Stock each little,TV Show,1982,Comedy,G,John Roberts,France,French,2019-11-26,7.0,39.23,Teen
43c3e232-d,Manage can,TV Show,1995,Action,TV-14,Jordan Lopez,United States,Spanish,2023-08-01,7.7,199.12,All
413ba981-6,Sport short,TV Show,2016,Horror,G,Laura Dunlap,Japan,English,2023-06-17,7.4,196.52,Teen
de4e2af7-8,Blood property bit,Movie,1990,Drama,R,Taylor Shaw,United States,Japanese,2025-01-01,1.8,186.87,All
fee2127f-6,Hot five general friend,Movie,1981,Drama,G,Taylor Shaw,United Kingdom,English,2021-09-01,4.0,186.02,Teen
6105c232-3,Build quite strong hot,Movie,1997,Documentary,PG-13,Kristina Frost,Canada,Korean,2020-01-21,1.8,236.75,Adult
d4bbebdf-1,Ready man performance lot,Movie,1997,Action,TV-14,Eric English,Japan,Hindi,2022-10-15,6.8,129.56,Kids
f3a67e51-c,Ability season,TV Show,2000,Action,TV-14,Lisa Lopez,Canada,Spanish,2022-12-16,6.3,159.0,Teen
c09b618d-f,Current reveal across,TV Show,2010,Comedy,PG-13,Jared Porter,Japan,English,2018-08-16,5.4,12.93,Adult
0af64fd0-f,Number growth image,Movie,1987,Drama,PG,Paul Wilson,France,Korean,2025-03-30,7.8,28.41,Teen
9ce1cb26-0,When reveal,TV Show,2020,Documentary,TV-MA,Gary Hall,South Korea,Hindi,2023-08-06,9.5,109.81,Adult
db90746a-f,Statement vote,Movie,1994,Documentary,TV-14,Lisa Nash,South Korea,Japanese,2023-03-11,2.1,40.07,Kids
70f0f053-7,up whom participant plant,Movie,2004,Action,TV-MA,Amy Bradshaw,India,Korean,2025-05-07,4.1,210.3,Kids
ec56d7b0-1,Prepare though type,Movie,1983,Comedy,G,Angela White,India,English,2018-02-17,9.8,231.15,Adult
f9bd9e17-4,Capital art,Movie,2013,Thriller,G,William Miller DDS,United Kingdom,Japanese,2022-08-02,4.5,254.49,Kids
54b7e1e5-5,Lot onto buy,Movie,1983,Sci-Fi,TV-14,Gina Davis,Japan,Japanese,2018-03-14,1.7,63.09,All
68fcab7c-0,Often heavy wind those,TV Show,1983,Action,R,Brooke Berry,Canada,Korean,2024-03-22,1.2,164.31,Adult
93695e7f-a,Cup single around,Movie,1995,Action,TV-MA,William Reese,France,Japanese,2020-12-12,4.1,64.96,All
34b94871-6,Bar,Movie ,1985,Animation,TV-MA,Angela Collier,Japan,Japanese,2023-01-04,3.2,151.04,Teen
3ddc418e-a,Report health,TV Show,1992,Sci-Fi,TV-MA,Robin Meza MD,France,Spanish,2018-10-28,5.6,239.46,Teen
5e520df9-c,His hair,Movie,1992,Horror,R,Geoffrey Wagner,Japan,Spanish,2025-05-15,2.3,185.26,Adult
91398f74-c,Whom race stop,Movie,2020,Sci-Fi,PG,Jeanne Roth,United States,Hindi,2018-10-01,9.5,275.12,Kids
c308e222-1,White whose,Movie,2019,Thriller,TV-14,Michelle Gallegos,South Korea,Spanish,2018-06-18,7.3,250.21,Kids
c80fddf2-f,Reach itself,TV Show,1991,Romance,tv-ma,Nicole Stone,United Kingdom,English,2020-04-28,5.5,135.51,Kids
9c2e1e47-6,Movement would,Movie,2004,Documentary,TV-MA,Michael Jensen,Canada,French,2019-04-27,2.4,87.53,All
25977038-9,Provide often look,TV Show,2003,Action,G,Larry Marsh,India,Japanese,2018-06-11,4.4,94.28,Adult
d2bf0690-a,Produce sea,Movie,2018,Documentary,PG,Heather Jones,Japan,English,2020-09-06,6.2,70.21,Kids
6c32b7cb-2,Mr black peace,TV Show,1986,Documentary,G,Jonathan Jones,South Korea,Korean,2022-11-18,3.8,104.43,kids
5c53c426-c,Despite yard,TV Show,1992,Sci-Fi,PG-13,Jessica Berry,United Kingdom,English,2019-11-17,2.9,86.9,Kids
76c1508e-7,Assume agency,Movie,1999,Documentary,PG,Cody Martin,South Korea,Hindi,2024-10-31,2.5,170.61,Adult
0c97e2ae-f,Interest already,TV Show,2022,Drama,R,Courtney Atkins,France,English,2019-05-05,7.2,198.38,Teen
c395f6ba-4,Dog month,TV Show,1990,Drama,PG,Kyle Davis,India,Hindi,2024-04-03,3.6,271.78,Kids
cb0b7d90-8,Exist deep administration,TV Show,2001,Action,PG-13,Brian Jones,United States,French,2018-08-17,1.0,189.08,Kids
341479d4-6,Full shake,Movie,2000,Romance,PG-13,Paul Rogers,United Kingdom,Hindi,2022-05-28,9.0,130.64,Adult
5d5eec1c-7,Value though,Movie,1991,Animation,G,Jasmine Baker,France,Korean,2025-08-11,1.1,224.02,Teen
cfbe74a1-e,Reveal morning method,Movie,1993,Thriller,PG,Kaitlin Stevens,Japan,Korean,2024-03-11,2.5,53.28,All
5b9afaf2-a,Computer,TV Show,2015,Drama,PG,Luke Harper,Japan,Spanish,2022-09-09,1.1,134.06,Teen
58e9d5da-7,Happen,TV Show,2016,Documentary,,Judith Gutierrez,France,Spanish,2023-11-30,3.2,55.58,Adult
405b21f9-2,Yard sort quality adult,TV Show,,Documentary,PG-13,Kelly Serrano,Japan,Spanish,2020-10-08,5.6,103.12,Adult
7ecedf5d-a,Enter range,TV Show,1983,Animation,PG-13,Michael Nelson,India,French,2025-06-08,8.0,43.03,Adult
2b576e6c-c,Try threat see,TV Show,1990,Action,TV-MA,Charles Moore,Canada,Spanish,2024-05-31,9.6,12.97,Kids
ddc9d620-0,Draw church,TV Show,1997,Sci-Fi,R,Amanda George,United Kingdom,Spanish,2021-01-20,5.1,67.98,Adult
cfc66b2b-6,Impact prove focus,TV Show,2017,Sci-Fi,PG,Megan Mclaughlin,United Kingdom,Japan3s3,2025-08-14,6.8,111.12,Adult
6193edc4-2,Star involve,TV Show,2016,Animation,G,Jason Richard,United Kingdom,Spanish ,2022-06-13,1.8,48.47,Adult
7f76c9af-0,However give pick,TV Show,2012,Horror,R,Erin Olson,South Korea,English,2019-10-05,3.7,177.72,All
cf4816d4-b,Rise reduce,Movie,1988,Animation,TV-14,Anita Riley,Japan,Korean,2019-07-05,1.3,80.47,Kids
6bcc1eeb-1,While before nearly,Movie,2010,Thriller,G,Chris Turner,Japan,Korean,2020-12-03,4.0,51.21,All
be76fe54-0,Bar marriage get,Movie,2002,Comedy,R,Andrew Silva,South Korea,,2024-01-04,6.8,149.8,All
b1364f47-c,West property risk,TV Show,1980,Romance,TV-14,Michael Mason,Japan,French,2021-08-11,4.7,136.82,Kids
2e965af1-d,You method last,TV Show,2015,drama,PG-13,Lisa Jordan,South Korea,Japanese,2023-02-23,2.6,162.62,Teen
e9fbfb2b-1,Health everyone,TV Show,2019,Action,TV-14,Laura Rodriguez,Japan,English,2018-05-31,7.9,103.48,Kids
cec63cd3-8,Right another,Movie,2011,Documentary,R,Raymond Bryant,South Korea,Korean,2021-03-24,4.1,61.48,Kids
c831855e-3,Draw purpose,Movie,1997,Sci-Fi,R,Elizabeth Richards,South Korea,Korean,2021-08-06,5.3,109.26,Kids
a9c231a5-c,Lead program great,Movie,2017,Drama,R,David Church,South Korea,English,2025-12-30,2.7,277.72,Adult
d5027c55-c,Reach century,TV Show,2016,Comedy,TV-MA,Autumn Thomas,Canada,Hindi,2019-08-20,7.0,80.93,All
eb183941-e,Activity poor oil,Movie,1986,Sci-Fi,R,Cory Craig,South Korea,French,2023-02-09,5.3,114.48,Kids
9bb028cf-d,Yes buy cell,TV Show,2009,Action,TV-14,Brooke Berry,Canada,Hindi,2022-08-03,6.9,266.48,Teen
d892dd85-9,,TV Show,2024,Thriller,PG,Amber Spencer,United Kingdom,Spanish,2023-02-26,5.2,184.42,Kids
557b63aa-6,Work top,TV Show,2013,Action,TV-MA,Ronald Johnson,Japan,English,2020-02-12,1.8,100.65,Kids
b3a54f10-7,Enough dream but,Movie,2024,Action,TV-14,Brandy Roberts,Japan,Japanese,2023-08-30,8.3,23.33,Teen
c97b012e-3,Figure wall that,Movie,1986,Documentary,G,Alexander Long,France,Hindi,2019-09-26,3.0,37.93,Kids
aee6f5f5-e,Small,TV Show,2022,Comedy,PG,Justin Mitchell,Japan,Japanese,2023-01-22,7.0,221.51,Adult
85c900df-d,Be responsibility,Movie,2020,Thriller,TV-MA,Jason Hall,Canada,Japanese,2021-08-04,4.9,231.92,Kids
eac980dd-f,Congress analysis,Movie,1996,Action,TV-MA,Mary Fritz,Canada,English,2023-01-03,1.8,14.66,Adult
4150cfb5-b,Lot ago dark,Movie,1985,Romance,PG-13,Mr. Ricardo Pham,Japan,Hindi,2018-06-18,7.2,132.14,All
f54d9825-9,Bring second,Movie,2025,Animation,TV-MA,Edwin Smith,India,Japanese,2019-04-09,1.3,26.68,Kids
c6e4aa40-7,Cover anyone blood,TV Show,1991,Sci-Fi,PG-13,Valerie Lawrence,India,French,2022-07-03,3.0,275.34,Adult
385bdaaa-a,Floor computer,Movie,1995,Documentary,G,Kelly James,Japan,Spanish,2025-06-26,8.0,229.83,Adult
10c601b9-0,Break much PM,Movie,1993,Romance,TV-MA,Whitney Hughes,India,Japanese,2018-12-20,6.7,199.64,All
7cea83ab-c,Here source create,Movie,1981,Action,pg,Lee Cox,India,French,2025-05-13,1.0,159.17,All
675a2093-8,Provide change,Movie,1991,Animation,TV-MA,Matthew Bryant,Japan,Japanese,2018-07-12,8.4,20.19,Kids
7eb11fd0-e,Partner part ready,TV Show,,,TV-14,Michael Parker,United Kingdom,Japanese,2020-08-22,6.5,39.62,Adult
3d70f77a-a,Meet Republican if,TV Show,2003,Sci-Fi,PG,William Reese,Japan,Japanese,2019-06-10,6.2,46.78,Teen
2b656f07-4,Bad control,TV Show,1990,Thriller,R,Melissa Terry,Japan,Hindi,2020-12-19,8.1,120.01,Kids
905cf8dc-e,Road either nation,Movie,1988,Action,PG,David Caldwell,United States,Spanish,2019-01-15,1.7,102.08,Kids
2695320d-c,Style ability,Movie,1992,Action,R,Jason Lyons,India,Hindi,2025-06-25,8.2,135.66,Teen
e042ab24-f,Yes exist,TV Show,1994,Horror,R,Gabriela Price,,English,2022-06-09,4.7,280.11,Kids
164f732e-d,Suddenly discussion successful,Movie,1994,Drama,PG-13,Lisa Nash,United Kingdom,Japanese,2025-09-17,5.3,85.87,Kids
b8068de9-b,Stock TV,TV Show,1986,Drama,R,Amber Young,France,Japanese,2024-10-08,8.9,12.92,All
2a425003-3,Available across event,Movie,1990,Comedy,TV-14,Ann Walker,United States,English,2024-11-22,9.6,271.9,
f4a69322-a,Onto here,Movie,2007,Romance,PG-13,Gary Hall,United Kingdom,Korean,2024-10-28,9.0,173.69,Kids
ad275cb1-8,Baby happen soldier,Movie,1995,Drama,R,Robert Malone,France,English,2019-02-19,3.1,177.52,Kids
bfb72c4d-1,Measure view although,Movie,2024,Action,TV-MA,Justin Holt,France,Hindi,2025-07-08,4.1,122.05,Kids
0f9507a2-3,A several,Movie,2012,Horror,PG-13,Troy Raymond,Canada,Hindi,2025-05-08,5.8,28.09,Adult
6be262fc-3,Live heart,TV Show,1998,Documentary,PG-13,Justin Villarreal,France,French,2021-03-04,1.6,105.99,Adult
8dc84665-e,Goal office bank,TV Show,2018,Horror,TV-MA,Alexandra Rivera,South Korea,French,2024-12-06,2.9,66.85,All
e6176cd2-d,Prove message newspaper study,Movie,2017,Sci-Fi,G,James Shields,Japan,Japanese,2024-06-23,1.4,17.09,Teen
2863437f-8,Management often,TV Show,2015,Sci-Fi,PG-13,Andrew Miller,France,Japanese,2024-03-31,4.4,80.77,Kids
5efc4984-5,Picture,TV Show,2025,Action,PG-13,Pamela Nelson,United Kingdom ,Japanese,2024-03-23,,287.28,All 
c85a9477-d,Anything but item position,Movie,1993,Animation,PG-13 ,Anthony Brown,India,Spanish,2018-03-24,1.7,227.35,Adult
edf1dc14-8,Run,TV Show,1997,Sci-Fi,PG,Patricia Mayo,France,Korean,2020-07-17,3.5,182.33,Kids
40294b94-d,Baby purpose,TV Show,2016,Thriller,PG-13,Jordan Lopez,Canada,French,2025-02-21,5.9,152.02,All
d453f87f-3,Answer owner,TV Show,1998,Horror,TV-MA,John Moore,United States,English,2020-05-01,4.2,67.69,Kids
c3c99236-7,Bank better out,TV Show,2011,Horror,G,Kayla Rodriguez,India,French,2021-12-18,9.9,292.02,Teen
45f4f509-8,Maybe everyone,TV Show,2007,Drama,G,Scott Simpson,Canada,English,2022-04-29,1.8,227.94,Teen
4a4f6e68-8,Impact career job,Movie,2022,Horror,G,William Gilbert,South Korea,Spanish,2024-09-18,6.8,14.38,All
4d8868e6-7,Leave talk woman,Movie,1995,Thriller,TV-MA,Melinda Riley,India,French,2018-06-25,5.3,15.63,All
be630d57-b,Put enjoy price,TV Show,1985,Sci-Fi,TV-14,Suzanne Green,Japan,Korean,2024-09-07,8.8,272.26,Adult
6b69ccb1-7,Now certain church,Movie,1991,Comedy,TV-MA,Kristine Howard,United Kingdom,English,2024-10-21,8.1,61.75,Teen
f41c9fa2-9,Process,Movie,2014,Comedy,PG-13,Kaitlin Stevens,Japan,Spanish,2023-08-30,6.2,13.91,Adult
70f73288-1,Skin,Movie,1990,Drama,PG-13,Scott Lee,Japan,Korean,,1.9,51.08,All
1b58892e-8,Southern tonight by,TV Show,2009,Thriller,TV-14,Tara Moore,France,English,2025-10-16,7.2,203.2,All
440d6efb-6,System knowledge large,Movie,1980,Animation,PG,Luis Perez,France,Japanese,2018-08-05,6.7,176.54,Adult
20e592cf-0,Collection else,Movie,2023,Comedy,R,Brenda Roberts,United States,French,2024-10-21,9.3,156.66,Kids
51219c70-2,Ask when series,Movie,1982,Action,TV-MA,Jared Harris,United Kingdom,Hindi,2020-09-07,7.4,131.97,Kids
87363379-a,Later nice best understand,Movie,2004,Comedy,TV-14,Paul Rogers,United Kingdom,Japanese,2019-04-04,4.6,160.63,Adult
9d1c5923-0,Black section,Movie,2003,Documentary,R,Cynthia Cruz,Canada,Hindi,2021-07-03,,13.92,Teen
4a698bd2-3,Professional information,Movie,1982,Romance,G,Christopher Williams,United States,English,2019-02-03,6.0,138.02,Adult
c550811e-e,Or moment better,Movie,2013,Drama,PG,Cory Craig,United States,Hindi,2022-09-13,6.7,71.82,Kids
e5a42533-8,Central the,TV Show,2001,Documentary,TV-MA,Scott Baker,Japan,Hindi,2019-07-25,7.0,132.71,Teen
f11f7b08-5,Recognize author,TV Show,2018,Horror,TV-14,Joseph Mitchell ,South Korea,Hindi,2026-01-05,1.2,271.86,Teen
027ff9dc-4,City involve whole,TV Show,2010,Drama,G,Denise Williams,France,Korean,2022-07-31,8.6,15.46,Adult
154bd7f2-a,Class price company,TV Show,2022,Horror,R,Elizabeth Malone,India,French,2023-10-16,8.9,95.2,Adult
b23b12f9-c,Rise charge,TV Show,1980,Romance,PG-13,Jerry Evans,United Kingdom,Japanese,2025-02-25,7.7,65.3,Kids
a8b53e15-5,Fast,Movie,1991,Comedy,G,Arthur Herman,Japan,Korean,2020-01-09,1.1,68.93,Kids
2769e734-e,Defense offer environmental,Movie,2000,Action,TV-14,Timothy Miller,United Kingdom,French,2022-05-14,2.7,75.19,Teen
83c6a08f-1,Product space coach,TV Show,2014,Animation,R,Patricia Gomez,South Korea,Hindi,2022-09-12,4.9,191.44,All
5d4d9224-4,Magazine since,TV Show,2013,Thriller,TV-MA,Laura Smith,France,Japanese,2023-09-12,1.4,7.2,Kids
033bc5b1-8,Every would conference,TV Show,1984,Action,PG-13,Vicki Hoover,United Kingdom,English,2020-12-29,6.3,66.2,All
63f76a88-8,Design since,TV Show,2021,Sci-Fi,TV-MA,Justin Becker,India,Korean,2020-06-10,6.2,214.81,Teen
d766d32d-5,Success water,Movie,1996,Thriller,R,Donald Long,Japan,Hindi,2019-06-13,5.3,34.8,Adult
4fbe2fc8-8,Assume event note,Movie,1981,Documentary,PG-13,Catherine Mccall,Canada,Korean,2018-09-08,8.9,232.66,Kids
ab1c7785-d,Job glass,Movie,2009,Comedy,G,Rebecca Thompson,South Korea,Spanish,2018-10-07,3.4,264.44,Teen
82fb7c68-7,Will friend choice,Movie,1984,Animation,TV-MA,Lisa Gray,India,English,2023-07-27,5.5,278.14,All
9b269235-2,Around smile major,Movie,2022,Horror,TV-14,Dylan Werner,India,Spanish,2024-09-26,9.3,18.96,Teen
54d18d45-c,Simple watch group,TV Show,2023,Romance,TV-14,William Miller DDS,France,Spanish,2021-08-16,3.9,15.45,Adult
b12ddcee-2,Land early,Movie,2011,Action,PG-13,Heather Adams,India,French,2024-10-09,8.4,236.11,Adult
604197a3-a,Author follow state,Movie ,2003,Sci-Fi,TV-14,John Neal,India,Spanish,2021-02-04,7.0,127.66,Adult
5e2efe1e-3,Audience quickly,TV Show,1991,Horror,PG,Gloria Brown,India,Spanish,2019-08-11,4.3,177.91,Adult
15daa3f2-6,Once dream him,Movie,1996,Drama,TV-14,Christopher Kelly,United Kingdom,Hindi,2019-10-18,3.8,281.96,Teen
7fa3f4d8-5,Technology reason,Movie,2004,Drama,PG-13,Beverly Wilkins,Canada,English,2020-02-20,5.8,20.81,Teen
c78e54a0-2,Attention onto,Movie,2009,Horror,R,Russell Tapia,United States,Spanish,2019-01-15,7.7,177.65,Adult
bbf1953c-f,Beyond Mr,TV Show,1994,Drama,G,Cory Foley,South Korea,Hindi,2024-12-23,5.9,9.45,Adult
9ae38ed1-3,Response throughout,Movie,1985,Comedy,PG-13,Mr. James Myers,India,English,2020-01-07,1.9,147.0,All
f14b249e-f,Us any,Movie,1980,Sci-Fi,R,Michelle Brown,South Korea,Hindi,2024-12-31,1.5,77.51,All
a79b6d68-7,Down life,Movie,1987,Comedy,G,Jared Porter,Canada,Hindi,2024-09-04,5.5,246.08,Teen
45eb28ff-1,Traditional crime,TV Show,2023,Animation,PG-13,Brian Jones,South Korea,Spanish,2024-08-11,4.5,37.12,Kids
6fa22c3f-a,Teach peace little recently,TV Show,1988,Action,G,Shane Weaver,France,Japanese,2025-11-07,2.5,196.71,Teen
c1140013-d,Apply once,TV Show,2022,Horror,R,Julia Padilla,South Korea,English,2026-01-26,3.3,138.25,Teen
81c0e2c5-7,Fall like vote,Movie,1986,Romance,PG,Sharon West,United Kingdom,Hindi,2021-11-04,7.3,96.8,Kids
a81a4e8b-6,Point could blue,TV Show ,2000,Documentary,TV-MA,Jeremy Duran,United Kingdom,Hindi,2021-10-05,3.5,186.0,Teen
b23460df-0,Quality of,Movie,1995,Drama,PG-13,Mary Massey,France,Korean,2024-02-27,6.6,22.23,Adult
5b4478de-6,Door finish play,movie,2019,Drama,TV-MA ,Mary Massey,France,French,2024-10-06,9.3,252.26,Teen
a012d887-c,Whose could probably,Movie,1994,Horror,PG-13,Amanda Preston,United Kingdom,English,2025-09-15,4.7,226.52,Adult
bd8d895e-0,Follow pretty,Movie,1985,Thriller,R,Jamie Herman,Canada,French,2024-11-15,8.6,133.43,
5f98b867-a,Outside several into,TV Show,1982,Thriller,G,Justin Mitchell,,English,2024-10-02,6.8,267.83,Kids
65a6fe51-7,Price behavior near,TV Show,1985,Horror,PG-13,Kyle Davis,India,English,2024-08-05,1.5,15.97,Teen
1db08030-e,Late seat western,Movie,1980,Sci-Fi,TV-14,Matthew Simon,Canada,Hindi,2019-01-01,8.2,231.45,Kids
df90ca44-9,Red their suggest,TV Show,2017,Sci-Fi,G,Nicholas Johnston,South Korea,Hindi,2024-06-06,4.6,147.73,Adult
e8379afe-c,Be under public,TV Show,1996,Horror,PG,Jason Martinez,South Korea,Hindi,2022-03-27,5.9,89.22,Kids
3418bab8-9,Surface show,TV Show,2022,Documentary,G,Norma Mejia,India,French,2023-04-08,4.4,26.69,Adult
c9142754-4,Under he act,TV Show,1987,Action,PG-13,Shawn Bowen,Japan,French,2019-01-10,5.2,137.01,All
b096fad2-2,Stay happy,TV Show,1987,Action,TV-14,Mary Bennett,Japan,Hindi,2020-03-15,5.0,37.12,Adult
519c74e0-7,Turn,Movie,1995,Animation,R,James Jackson,United Kingdom,Hindi,2025-07-19,8.3,137.98,Adult
0b88c165-2,Deep former station,Movie,1992,Comedy,PG-13,Michelle Watson,United Kingdom,Spanish,2025-06-05,7.9,10.1,Teen
