review_id,show_id,rating,sentiment,review_text,review_date
R18224,248caf8e-c,4.0,Negative,Whatever ball final interview activity where institution that score charge tough claim marriage difficult official life.,2023-11-22
R18225,4eff9bb8-b,1.7,Positive,Price piece either arrive wish character short color once.,2024-09-19
R18226,4fb95500-8,2.5,Negative,Professional positive order relate several huge eight anything purpose first writer skill.,2023-07-19
R18227,0fcaa82f-e,2.3,Negative,Control west news service quality same food month know place yet let.,2024-07-07
R18228,e256870b-1,3.3,Neutral,Social third follow place particularly grow break.,2022-08-30
R18229,b1eb9db7-f,4.4,Positive,Pressure husband like we federal else health.,2022-10-06
R18230,19ed77f3-1,4.0,Neutral,Mouth special painting positive audience away second rather bad.,2023-06-22
R18231,9d555edd-8,4.7,Neutral,Region large long probably investment real gun people stand rate weight.,2025-01-11
R18232,c6caf72f-d,1.8,Neutral,Factor left benefit wide upon total thought people fall say religious race can wait.,2023-07-23
R18233,1aefa681-e,2.2,Neutral,Poor from low for one amount let.,2022-07-01
R18234,f75b571e-3,2.3,Positive,Quickly big again again less major it through short.,2025-04-13
R18235,96359e77-7,2.2,Neutral,Program public Mrs realize change fine term indicate west government seem beyond clear building truth.,2022-07-08
R18236,a516df5f-6,3.2,Neutral,Book special possible baby modern main professional very loss tough seek.,2023-03-08
R18237,dd24052c-6,3.2,Negative,Word think senior them present scene moment firm too live machine.,
R18238,5d8350bc-1,3.3,Positive,Ahead I power western every source share early town.,2024-11-10
R18239,b84ac68d-c,3.5,Neutral,A fly turn pattern increase strong wall try agree teach financial region letter bad carry.,2025-04-26
R18240,87bf5e79-f,3.8,Neutral,Begin during music century democratic source try social order star season least.,2025-09-09
R18241,1e3c0d3b-0,3.2,Positive,Minute according senior popular part project she keep himself do.,2024-06-18
R18242,a50f1ce8-f,2.9,Positive,Friend a western seek majority your usually control each so.,2024-08-30
R18243,,3.5,Positive,Community turn break able military hear seat baby wide your mother front cut baby.,2023-12-16
R18244,160017dd-e,4.3,Negative,Leader involve performance machine respond despite discussion beat better computer.,2025-01-18
R18245,444bb722-e,2.0,Positive,People same seek after stock place store suffer.,2025-06-01
R18246,6b316bbf-e,4.9,Positive,Remain successful night out price election tough traditional husband area conference.,2025-05-26
R18247,4314752b-3,1.6,Negative,Allow last own everyone matter site truth listen phone dark far game example southern nature.,2025-05-26
R18248,767ef7d3-7,4.6,Positive,Expert deal rock catch sometimes blood indeed.,2026-01-31
R18249,1402cc58-0,3.9,Positive,Why weight few market back almost process produce.,2025-09-24
R18250,f7419c4b-9,4.4,Positive,Especially health choice fire other each physical base civil.,2024-03-31
R18251,961d6088-5,4.7,Positive,Maybe boy administration full morning which modern job thousand consumer government land contain example.,2024-11-21
R18252,b1a0d906-f,2.3,Positive,Standard region down discuss somebody glass defense.,2024-04-15
R18253,42972ded-4,2.0,Negative,Home protect show state technology church series project hard forget maintain sign east.,2024-11-01
R18254,a6d4d27a-8,2.5,Neutral,Appear project positive when together could require race message probably.,2023-01-06
R18255,e2c504d4-8,4.6,Neutral,Why large standard trouble forget wonder put science note upon production where identify trouble expert child.,2022-02-25
R18256,5c2d6d52-3,1.7,Negative,Quality onto wait whatever method wind effect capital dinner.,2022-04-28
R18257,2f4e7978-c,4.8,Negative,Truth authority heavy peace rule ok start tough. ,2025-05-16
R18258,c10e6a3b-a,4.8,Neutral,Recent nor quite building group order party action heavy operation husband reflect ability yes.,2024-11-11
R18259,76cf4454-8,1.6,Positive,Same stand heart character represent collection above tonight sign while traditional himself cultural.,2024-01-16
R18260,041b2a86-5,4.2,Neutral,Including center color series could instead product company some where body government important.,2023-07-31
R18261,6d25ae68-3,1.7,Neutral,Carry need certainly accept piece work easy guy upon high actually shoulder over reduce church hit.,2023-11-14
R18262,c2893f03-a,4.2,Negative,People arrive among mother would over head candidate.,2026-01-26
R18263,247988d4-8,1.6,Negative,Hope already election however it forget charge event building simply say necessary range.,2022-05-02
R18264,2b53fc53-3,1.4,Positive,Huge recent dream serve six phone foreign short once arrive authority sell firm.,2025-08-14
R18265,40475dd2-3,3.3,Negative,Phone develop big none agent whom brother number.,2026-02-04
R18266,92fd7813-1,1.3,,Friend sometimes bring section drop pass explain our last soldier material base still never apply president.,2025-12-23
R18267,c65f9250-0,1.0,Positive,House available system young work people east trial employee health husband one if.,2025-10-21
R18268,0c03cf9d-0,5.0,Neutral,Within movement also woman authority hear could many.,2022-03-07
R18269,48f58e26-e,4.0,Neutral,Machine compare development put into try understand agency.,
R18270,218cbedc-3,3.5,Neutral ,Likely democratic senior to land dark contain day true among almost box.,2023-04-22
R18271,0273cc0a-c,4.5,Neutral,Tax say sense poor look high cup central month hotel make research class.,2025-08-29
R18272,5ab3b9c5-7,5.0,Negative,Carry television father range operation decision professional health message off cultural local walk.,2023-09-24
R18273,fb5e0245-1,4.8,Positive,Follow dog stock trouble act participant page exactly southern explain Republican far quality.,2024-12-15
R18274,431fedb2-e,3.5,Neutral,Adult write purpose north against concern medical other between sort smile.,2023-02-13
R18275,dd20ae11-d,3.5,Neutral,Short financial way take first win option follow hope news serious. ,2024-08-13
R18276,6d50f982-5,2.0,Positive,Degree social role best bad sort increase score pull wrong.,2024-04-20
R18277,451d2cdd-2,4.3,Neutral,Break community simply right history choose often now leader term certainly.,2024-08-31
R18278,65ab0373-2,1.6,Negative,Hotel new any use high ok poor prove maybe role manager fight book.,2022-05-11
R18279,6af44e91-1,1.7,Neutral,Work sister here design executive foot commercial product firm room decision money.,2025-07-30
R18280,2cfd319f-f,4.9,Positive,Somebody former single personal compare compare amount save type citizen source build.,2024-06-05
R18281,47746e2f-b,4.0,Negative,Nothing Congress current these everybody probably idea food necessary we may into commercial street though.,2023-04-15
R18282,c832e817-e,3.9,Negative,Pressure today cultural sell share career set bag dark.,2023-09-26
R18283,7b300059-e,3.8,Positive,Suffer around practice mission only save step human who college type discuss attack then home.,2025-06-30
R18284,3d78fd4d-b,1.7,Neutral,Box look than democratic seat realize dog threat between few.,2026-01-27
R18285,310bcb3f-7,2.4,Positive,Good heavy arm chair star into type challenge either.,2022-12-29
R18286,36e7c9f0-9,1.8,Positive,If agree rate lay view deep art more respond from reflect husband example traditional you.,2024-08-04
R18287,673cd3b2-d,1.1,Positive,Door lay full them officer structure central call half sing ball financial interest national central.,2022-04-24
R18288,7bdf7457-f,3.2,Positive,Paper mother grow plan land here leader draw however this write.,2026-02-03
R18289,c0267674-f,2.5,Positive,Else interest camera step approach would offer reason only lead respond something once common.,2023-02-04
R18290,8355d637-2,2.8,Positive,Bad another project understand full be civil manager professional discussion.,2023-04-01
R18291,01ed211a-5,2.5,Neutral,State some certainly market yard course everyone college improve morning main care test you push raise.,2024-12-08
R18292,d682de30-9,4.9,Positive,Morning to thus many might huge popular myself significant north analysis rate.,2023-11-23
R18293,a3caedb3-8,1.3,Negative,Church heavy station write think pass return star military base sit piece nation challenge.,2023-09-21
R18294,042f6258-8,3.9,Neutral,Decade rock become another several past future another best can spend environment amount build culture.,2024-01-30
R18295,dbeb54ab-6,3.8,Negative,Anything personal growth join individual today week few marriage degree growth common money.,2023-08-05
R18296,732c6db5-7,4.7,Negative,Wind another sound medical trip parent nature community edge better high sport.,2023-09-15
R18297,6a937772-0,3.3,Positive,Poor maybe concern TV eight enter available position work exist unit vote.,
R18298,01ac4103-f,3.3,Neutral,Day get less early crime front may.,2022-11-15
R18299,0070c89e-3,3.7,Neutral,Management fish test weight language matter without many guess.,2025-09-21
R18300,9afc2015-c,2.4,Negative,Degree air approach theory person total leg start right east worry field.,2025-04-15
R18301,e8191377-9,3.6,Negative,You treatment leg help year outside eye impact eight middle on father.,2023-04-19
R18302,afcb71f3-2,2.6,Positive,Expert pretty candidate sort professor financial window travel opportunity.,2025-09-24
R18303,aaea5203-0,1.2,Positive,Ready small too analysis vote front product account evidence compare charge seven hand house across.,2022-12-21
R18304,d5a401e5-5,2.0,Negative,Reduce power get step low able success red room sound parent toward.,2024-04-24
R18305,3111c181-a,4.8,Negative,Lawyer agreement share prevent yes ask full along budget concern stop.,2025-05-21
R18306,127f586c-9,2.4,Neutral,Me peace base cultural establish commercial entire new.,2022-06-03
R18307,00807776-8,4.2,Negative,Where doctor TV put space several learn interesting event.,2024-07-11
R18308,0db778df-d,1.6,Positive,Change go throughout worry she community somebody federal include employee blue own.,2023-05-19
R18309,0859f6dc-d,5.0,Neutral,Within process group part smile off second medical.,2023-09-17
R18310,278aabaf-3,4.5,Negative,Point TV control leg table pattern cut before drive identify last sport.,2025-09-04
R18311,e2876166-4,3.9,,Nation ready together behind idea all such range.,2023-12-20
R18312,4919b4a6-8,3.1,Neutral,Camera away more less describe exist kid source.,2023-10-01
R18313,d78ac0a8-2,2.2,Positive,Student so prepare forward that turn watch trial defense task able.,2023-02-26
R18314,,1.3,Positive,Apply whether challenge my baby strategy movement avoid parent go wall crime series.,2024-02-12
R18315,e0f119a2-3,2.2,Negative,Claim people current statement run pull discover capital wall just owner society college specific research include.,2025-01-09
R18316,ed2e7ce8-a,3.3,Negative,Off daughter question effort for best alone fire tend project your hot newspaper loss.,2024-03-16
R18317,a9c9fbe7-d,4.8,Negative,Season field see someone lay region enjoy trouble.,2025-08-26
R18318,c7f1e17a-b,1.7,Positive,Foreign huge age staff black event I shake rate.,2022-09-20
R18319,e3a113bf-7,4.9,Positive,Opportunity outside establish instead its picture fine north about husband girl from.,2023-11-10
R18320,b3c21595-8,2.2,Neutral,Political lose process party against peace growth as security sense writer American five conference certain.,2022-08-10
R18321,00efdfeb-9,1.8,Neutral,Very business service relationship central president likely simple.,2022-03-11
R18322,96e781ff-8,5.0,Positive,Protect draw interview another approach civil reach region short likely less job rule.,2025-11-05
